OBJECTID,UnitID,UnitID2,Name,UnitType,Status,PW Grid No,GLOBALID,Flow direction,Shape__Length
3850,125172,125173,East Fork Little Pudding River,CREEK,ACT,60-476,bad6fc01-1775-4720-9687-21e7e1175706,1,8.838735205
3851,125174,37363,East Fork Little Pudding River,CREEK,ACT,60-476,2125eaf4-1cda-49ad-b179-7a03495c1c6e,1,7.589498466
3852,127098,128052,West Fork Little Pudding River,CREEK,ACT,57-468,ce2686fa-47b2-491e-b533-d99c7a58f427,1,863.6184351
3853,128053,128054,West Fork Little Pudding River,CREEK,ACT,57-468,226b2015-bc97-45ec-bed8-57bfb33bd802,1,780.5889465
3854,128055,128056,West Fork Little Pudding River,CREEK,ACT,57-470,2b62b7be-f068-4065-8886-15bae8b399f6,1,319.1389553
3855,128057,128058,West Fork Little Pudding River,CREEK,ACT,57-470,4c75b948-8c94-4e8b-8061-45d4baf71cd1,1,240.8008788
3856,93816,141490,Trib. Davidson Creek (Trib. W Fork Little Pudding R.),CREEK,ACT,63-472,e64cbfd5-c0b8-4e9c-93c7-7162d96971d4,1,575.6637137
3859,166132,79429,Trib. West Middle Fork Little Pudding River,CREEK,ACT,60-464,34f8cf53-77fc-40fe-9fe1-208191d722eb,1,4.481551656
3860,166131,166133,Trib. West Middle Fork Little Pudding River,CREEK,ACT,60-464,3b8b0739-f252-4865-945a-7831f18a26df,1,6.111859237
3861,79428,166133,Trib. West Middle Fork Little Pudding River,CREEK,ACT,60-464,fdd526bc-9168-4c91-bb15-4ca2ab90398d,1,4.958310055
3862,191163,86808,West Middle Fork Little Pudding River,CREEK,ACT,63-468,8179ec73-4593-4836-97d5-21cc846d3a71,1,2061.441343
3863,147250,79434,Trib. West Middle Fork Little Pudding River,CREEK,ACT,60-462,444df4b0-56b7-4f9f-b3b6-45bcea6b6b89,1,98.81199071
3864,191411,79432,Trib. West Middle Fork Little Pudding River,CREEK,ACT,60-462,42e4bc97-b570-4604-a6cc-83666339f46d,1,60.65084317
3865,191410,191411,Trib. West Middle Fork Little Pudding River,CREEK,ACT,60-462,f414e401-5316-4628-8855-a296bd1b4c74,1,18.86892484
3866,79432,79433,Trib. West Middle Fork Little Pudding River,CREEK,ACT,60-464,478bc9d6-9127-4142-a67e-6df1107803c7,1,21.11742921
3867,79429,79428,Trib. West Middle Fork Little Pudding River,CREEK,ACT,60-464,252cffc0-0fb2-4bf5-90f0-1bb5570b6a11,1,24.72457279
3868,166130,166131,Trib. West Middle Fork Little Pudding River,CREEK,ACT,60-464,1da7c8e0-0139-446a-aae9-1529214189ba,1,23.79697543
3869,79422,79424,Trib. West Middle Fork Little Pudding River,CREEK,ACT,60-464,937d24d8-27cd-40d1-9058-8d93e7702b99,1,60.7792524
3870,79426,191412,Trib. West Middle Fork Little Pudding River,CREEK,ACT,60-464,bdc1564e-30f9-4b0d-9a24-f7c1d9990c17,1,466.639494
3871,191412,191413,Trib. West Middle Fork Little Pudding River,CREEK,ACT,60-464,d8cbb574-99ca-4995-83bf-b304da5e4f1c,1,15.5874822
3872,191413,191414,Trib. West Middle Fork Little Pudding River,CREEK,ACT,60-464,32c8ff6e-ea6a-4209-b64c-1d15d1639d86,1,216.3322028
3873,191414,191415,Trib. West Middle Fork Little Pudding River,CREEK,ACT,60-464,6d5e2aae-ae85-4540-928e-e39edbe78bb8,1,11.61993563
3874,191415,191416,Trib. West Middle Fork Little Pudding River,CREEK,ACT,60-464,8a60ff9a-e190-4189-a838-ee4316eaf95b,1,503.3214535
3875,191416,191417,Trib. West Middle Fork Little Pudding River,CREEK,ACT,60-464,19456c8e-f6fd-42d0-8e9a-e4f056421f62,1,76.20655824
3876,191417,191418,Trib. West Middle Fork Little Pudding River,CREEK,ACT,60-464,325bc45e-9e23-4c41-9d80-969fe9fb880c,1,1002.808048
3877,191418,191419,Trib. West Middle Fork Little Pudding River,CREEK,ACT,60-464,6b7823a2-b169-4204-a968-83a49fd5ed5d,1,228.838358
3878,191419,191420,Trib. West Middle Fork Little Pudding River,CREEK,ACT,60-464,5cb48477-1051-4022-b82d-013c37462d8e,1,581.672521
3879,191420,191421,Trib. West Middle Fork Little Pudding River,CREEK,ACT,60-464,49a212d1-dbe9-4df0-9778-0c556c895ace,1,76.43824165
3880,191421,191422,Trib. West Middle Fork Little Pudding River,CREEK,ACT,60-464,f23ea23f-ca98-468f-942d-547893ed01ff,1,358.4923345
3881,191422,191423,Trib. West Middle Fork Little Pudding River,CREEK,ACT,60-464,2278b8c0-2bfe-460a-b1f5-cb0107cc233c,1,104.0192684
3882,191423,191424,Trib. West Middle Fork Little Pudding River,CREEK,ACT,60-464,b14f8f9d-98e2-4e6b-84a6-cecc4f9cc0ea,1,906.9336307
3883,191424,191425,Trib. West Middle Fork Little Pudding River,CREEK,ACT,60-464,dbb29c3a-110a-4781-85cb-7398524cce5e,1,31.85867041
3884,191427,86808,Trib. West Middle Fork Little Pudding River,CREEK,ACT,60-464,8e129a0e-fb99-46c1-8d71-7aa048ca7505,1,464.5698978
3885,191426,191427,Trib. West Middle Fork Little Pudding River,CREEK,ACT,60-464,2fe5224a-a4ab-403f-9202-d8d4244376c3,1,24.38029436
3886,78451,191428,Trib. Davidson Creek (Trib. W Fork Little Pudding R.),CREEK,ACT,60-470,98e9ef58-25a0-4742-96c5-06a5aa373b98,1,282.6954441
3887,191428,191429,Trib. Davidson Creek (Trib. W Fork Little Pudding R.),CREEK,ACT,60-470,51167b01-5ec2-4f8f-b3d9-f8d28de0a3d2,1,42.08436648
3888,191429,191431,Trib. Davidson Creek (Trib. W Fork Little Pudding R.),CREEK,ACT,60-470,055bc73f-283f-4577-90e1-581c6030d36d,1,364.0552219
3889,191431,191430,Trib. Davidson Creek (Trib. W Fork Little Pudding R.),CREEK,ACT,60-470,225c2ff0-df75-4567-bda2-86f7eda040c9,1,23.52235908
3890,191430,191432,Trib. Davidson Creek (Trib. W Fork Little Pudding R.),CREEK,ACT,60-470,86c7021e-71ed-4135-b4d4-10c531eec110,1,80.40779081
3891,191432,191433,Trib. Davidson Creek (Trib. W Fork Little Pudding R.),CREEK,ACT,60-470,5630e91a-df78-466a-a3da-fda5c82b87c3,1,94.9848259
3892,137666,137667,Trib. Davidson Creek (Trib. W Fork Little Pudding R.),CREEK,ACT,60-472,eb5cfa06-14d1-4c68-bcd8-4c1ecc314691,1,36.55135888
3893,16839,191434,Trib. Davidson Creek (Trib. W Fork Little Pudding R.),CREEK,ACT,63-472,a3b9cb30-c48b-4329-8b2a-1b39544c5015,1,151.2757416
3894,128052,128053,West Fork Little Pudding River,CREEK,ACT,57-468,fdbe6e49-2a09-4c73-8865-854330cd2858,1,48.34584969
3895,128054,128055,West Fork Little Pudding River,CREEK,ACT,57-468,e56faf1b-c3a9-470e-8ad3-a7f99c19d5c1,1,78.91377762
3896,128056,128057,West Fork Little Pudding River,CREEK,ACT,57-470,dcc52f8e-3822-4783-b939-060666cc6eb4,1,132.6488115
3897,128058,128059,West Fork Little Pudding River,CREEK,ACT,57-470,ed96a8b3-1a84-4885-92a9-109bcd5f732f,1,54.45171186
3898,77504,77506,West Fork Little Pudding River,CREEK,ACT,57-470,a3b65a94-97b5-4d11-8458-f411f4bbd48e,1,90.56351293
3899,77503,77505,West Fork Little Pudding River,CREEK,ACT,57-470,6f18e297-4512-480d-a495-4f70a6b03320,1,91.11622878
3900,77498,77499,West Fork Little Pudding River,CREEK,ACT,57-470,26cd3059-f255-4edb-b01a-87d98fe881f3,1,76.284969
3901,77496,77497,West Fork Little Pudding River,CREEK,ACT,57-470,c9f91bc2-d496-453b-be9a-da98377eb1d5,1,77.26189743
3902,77494,77495,West Fork Little Pudding River,CREEK,ACT,57-470,4919cddb-754f-4092-a19a-3cf2ee179c25,1,68.62522986
3903,114931,114933,West Fork Little Pudding River,CREEK,ACT,57-470,276fe4b7-1315-445a-adf5-cafff0629938,1,227.9822974
3904,114932,114934,West Fork Little Pudding River,CREEK,ACT,57-470,762697e5-600b-42d3-82e6-11a2329829c2,1,227.8925689
3905,77493,77492,West Fork Little Pudding River,CREEK,ACT,57-472,ded6d776-31f5-4e05-8e9e-f878fd04faf5,1,108.1531334
3906,16652,16649,West Fork Little Pudding River,CREEK,ACT,57-472,4f832904-01b3-48f3-ae33-f521426de45e,1,106.2712722
3907,37143,38067,West Fork Little Pudding River,CREEK,ACT,57-472,9510ee85-7735-445e-ab59-e59313227fb7,1,106.3314652
3908,37636,36712,West Fork Little Pudding River,CREEK,ACT,57-472,c80dc3d2-5a3b-47d6-95c1-45ab225e3f9c,1,53.37987201
3909,37634,36710,West Fork Little Pudding River,CREEK,ACT,57-474,68d1c965-27d2-4dcf-bb2d-8098bbe2138e,1,43.72646005
3910,68867,13518,West Fork Little Pudding River,CREEK,ACT,57-476,c5a91790-97fa-4850-afdb-36f4816aaa34,1,62.09428292
3911,11494,11388,West Fork Little Pudding River,CREEK,ACT,57-476,30f59e20-0720-4ded-bd68-b154a9208c65,1,136.9876949
3912,11377,191435,West Fork Little Pudding River,CREEK,ACT,60-478,505a6cb5-7e6c-4018-b578-d0c0643438ac,1,530.618642
3913,191435,191436,West Fork Little Pudding River,CREEK,ACT,60-478,0e749b2e-a7fd-474d-8800-1348da1fe4b1,1,4.446719934
3914,191436,191437,West Fork Little Pudding River,CREEK,ACT,60-478,797266dd-8255-4e2e-907c-0557914df9f7,1,153.7669523
3915,191437,191438,West Fork Little Pudding River,CREEK,ACT,60-478,02c81c9b-0845-4efd-b0e2-b821fdd3e654,1,10.16459181
3916,191438,191439,West Fork Little Pudding River,CREEK,ACT,60-478,073410d4-4cfb-4ac9-b138-56d964236dc3,1,601.343388
3917,191439,191440,West Fork Little Pudding River,CREEK,ACT,60-478,cc01d56d-65dc-4a0f-bc7e-0a7874b84f9e,1,21.06953779
3918,8920,8754,West Fork Little Pudding River,CREEK,ACT,60-478,9a953789-b545-4815-b78c-cdae9162af3e,1,140.5473922
3919,8754,191441,West Fork Little Pudding River,CREEK,ACT,60-478,a51ac9b6-be79-4405-aa3a-db5eea9c4540,1,341.8038289
3920,191441,191442,West Fork Little Pudding River,CREEK,ACT,60-478,063b6173-6697-42d9-b248-6b7e0f38a72b,1,37.54231126
3921,37358,38282,West Fork Little Pudding River,CREEK,ACT,60-480,c14b8a80-c666-4808-80f5-6343ae45dff2,1,60.57432492
3922,80372,80375,West Fork Little Pudding River,CREEK,ACT,60-480,575262b8-965a-4029-96ec-edcea511b01a,1,42.22794887
3923,80373,80376,West Fork Little Pudding River,CREEK,ACT,60-480,68cf8698-9dfa-43df-b433-a25a13d9eb8e,1,43.454909
3924,80374,80377,West Fork Little Pudding River,CREEK,ACT,60-480,0465d1d5-01a2-4e23-b6a3-971d9260081f,1,43.58500643
3925,80378,191443,West Fork Little Pudding River,CREEK,ACT,60-480,c483a91f-d869-40c2-9fd1-092f9bf68f50,1,529.0795268
3926,191443,191444,West Fork Little Pudding River,CREEK,ACT,60-480,aa6788a1-c86d-48d3-b885-fe4f097c935c,1,7.225314817
3927,6632,6570,West Fork Little Pudding River,CREEK,ACT,60-480,08b71479-a734-4749-9cc9-859ae1d19a1a,1,47.44272704
3928,6570,191445,West Fork Little Pudding River,CREEK,ACT,60-480,60fa1dda-5816-418e-9ba0-0dc266ad504c,1,128.1464889
3929,191445,191446,West Fork Little Pudding River,CREEK,ACT,60-480,24ca7b9c-a88d-40d5-8437-65f9d56773ad,1,5.518779578
3930,191447,163891,West Fork Little Pudding River,CREEK,ACT,60-482,606c9aad-9b2a-4590-b91a-84378688736c,1,13.95363026
3931,163890,163892,West Fork Little Pudding River,CREEK,ACT,60-482,1c949731-a680-43f8-9393-dab5af7bdc8d,1,76.92880206
3932,37361,38285,West Fork Little Pudding River,CREEK,ACT,60-482,64be4162-2406-47a2-94e5-f598dfdcc9b5,1,78.17860461
3933,163891,5700,West Fork Little Pudding River,CREEK,ACT,60-482,91d70ff6-6eac-4a40-836c-5a51fb2a507e,1,77.45988795
3934,5443,5378,West Fork Little Pudding River,CREEK,ACT,60-482,1c70179b-1957-4733-8635-53d63a300fbe,1,57.81675576
3935,36696,37620,West Fork Little Pudding River,CREEK,ACT,60-482,d98a5f88-6475-4cfc-9df2-f57e6778cc86,1,53.37648195
3936,74952,74955,West Fork Little Pudding River,CREEK,ACT,60-482,c5b46095-0295-499d-b1ee-706791f894d6,1,60.94971818
3937,74951,74954,West Fork Little Pudding River,CREEK,ACT,60-482,cfaadd61-2206-4c1d-86cf-8341c8bbc2bf,1,61.08084293
3938,74953,74956,West Fork Little Pudding River,CREEK,ACT,60-482,cb7bd941-d10f-4897-a4ea-06b720fa9a45,1,62.56775935
3939,74946,74942,West Fork Little Pudding River,CREEK,ACT,60-482,76bc693f-463d-475a-b648-d9d6d31c13ee,1,59.53461046
3940,74945,74941,West Fork Little Pudding River,CREEK,ACT,60-482,efcc771f-7789-4f32-8f56-d8192dbeb062,1,59.19288748
3941,74947,74943,West Fork Little Pudding River,CREEK,ACT,60-482,10f50e17-d431-4830-aa60-0f56a3cd0c01,1,60.21016967
3942,74944,74940,West Fork Little Pudding River,CREEK,ACT,60-482,e0d583d5-7129-4ad2-97ae-8b64cbeb3bfb,1,59.60006381
3943,57343,57344,West Fork Little Pudding River,CREEK,ACT,63-484,9366178e-6999-402b-b906-29fe6d302c92,1,80.53205406
3944,16763,16680,East Fork Little Pudding River,CREEK,ACT,60-472,b960474b-5a6d-482b-b1f5-b63c1dda3ab7,1,66.33542809
3945,74618,74619,East Fork Little Pudding River,CREEK,ACT,60-474,ca37742d-6149-4e7a-97db-91a09e53ab88,1,24.5065654
3946,36711,37635,East Fork Little Pudding River,CREEK,ACT,60-474,767fa1f9-8407-4715-b55f-2d29a52f4805,1,147.6299624
3947,11801,11692,East Fork Little Pudding River,CREEK,ACT,60-476,03c139e6-98ae-4d6b-9e92-4a1bc6213a33,1,93.29957235
3948,125171,125172,East Fork Little Pudding River,CREEK,ACT,60-476,42ebde0e-dc4f-476d-95e8-eca1a0dfdbdd,1,71.91530832
3949,37363,38287,East Fork Little Pudding River,CREEK,ACT,60-476,56d87839-95aa-442d-bdcd-3efa8706cdf7,1,72.33245342
3950,191452,74620,East Fork Little Pudding River,CREEK,ACT,60-478,44f3bef4-6dfe-4de5-a5e8-e3ddd3cc8e8b,1,187.338573
3951,191451,191452,East Fork Little Pudding River,CREEK,ACT,60-478,d1912847-5b52-40cc-a82a-3d6b5d9352f5,1,57.91884492
3952,10466,10325,East Fork Little Pudding River,CREEK,ACT,60-478,6cf41edc-6f64-49e6-ac17-e8f8bf04de69,1,136.8832143
3953,74622,37920,East Fork Little Pudding River,CREEK,ACT,60-478,23b0bd08-b7be-4af5-9713-45ca9e170cfa,1,67.63405538
3954,37919,36995,East Fork Little Pudding River,CREEK,ACT,60-478,3814ff53-28c8-49fd-8823-dcbc4c84bfdf,1,66.90257681
3955,37364,38288,East Fork Little Pudding River,CREEK,ACT,60-478,26b4b6e8-da0a-48ef-a78e-f88dd87ac5ba,1,59.32763598
3956,37365,38289,East Fork Little Pudding River,CREEK,ACT,60-480,30bab13e-5588-459f-ac91-e994d7869ada,1,25.99228812
3957,74930,74931,East Fork Little Pudding River,CREEK,ACT,60-480,6ea0cfb3-7e0c-4777-a81c-24337b395db9,1,25.25048129
3958,6939,6814,East Fork Little Pudding River,CREEK,ACT,63-480,6fd74a95-4d7e-4093-9cca-c62d399b98bf,1,212.6545662
3959,37621,36697,East Fork Little Pudding River,CREEK,ACT,63-480,0ceea624-3ab6-4541-a504-dddff704e4e4,1,81.86881209
3960,37202,38126,East Fork Little Pudding River,CREEK,ACT,63-482,84baae0c-7125-4905-bfd5-227c8e821af5,1,81.4467551
3961,5077,4982,East Fork Little Pudding River,CREEK,ACT,60-482,139ba251-30dd-420b-8560-45801d7ab843,1,116.5660366
3962,5078,4981,East Fork Little Pudding River,CREEK,ACT,60-482,13af2766-946e-4913-a0ec-5f571ef7b54b,1,117.0849046
3963,5549,5410,East Fork Little Pudding River,CREEK,ACT,63-482,9052207d-b207-490e-b9c1-55e0e198145f,1,278.6629431
3964,5410,5078,East Fork Little Pudding River,CREEK,ACT,60-482,0ea2eac1-e7e9-4169-993d-8f1ab5946160,1,460.4152306
3965,5409,5077,East Fork Little Pudding River,CREEK,ACT,60-482,ae93df55-d827-4484-b11f-29d91741a96e,1,460.4260999
3966,5548,5409,East Fork Little Pudding River,CREEK,ACT,63-482,a89eac91-df13-48c1-b101-1755e38a2b60,1,287.636484
3967,37360,38284,East Fork Little Pudding River,CREEK,ACT,63-482,3ef6dbae-6681-4ccc-acfa-9ba0333d37b1,1,54.59213663
3968,57345,57650,West Fork Little Pudding River,CREEK,ACT,63-484,24aebb29-4bec-48e4-99a3-d7bda9c80b64,1,27.77398634
3969,191778,191779,North Fork Little Pudding River,CREEK,ACT,66-500,781fb29b-5132-428e-9a32-f1bcd082a6f6,1,23.84631957
3970,191779,191780,North Fork Little Pudding River,CREEK,ACT,66-500,578ce85d-d49f-48ef-9838-738aea319079,1,299.4702942
3971,191780,191781,North Fork Little Pudding River,CREEK,ACT,66-500,0f38db5f-6d35-4043-90c5-f040d5ee7d9f,1,15.91928919
3972,191781,191782,North Fork Little Pudding River,CREEK,ACT,66-500,55b23995-b4df-4577-acb5-64245d4fb260,1,1464.50176
3973,191782,191783,North Fork Little Pudding River,CREEK,ACT,66-500,96554af3-9006-4539-a07c-01eca15df6d6,1,46.30265986
3974,37357,38281,North Fork Little Pudding River,CREEK,ACT,60-494,83a3a156-4d9b-4264-8e59-c4747daee576,1,79.97476609
3975,38346,38344,North Fork Little Pudding River,CREEKEPH,ACT,60-494,6c8303f7-b6d0-483a-b599-342a935a5e61,1,22.02828778
3976,38341,38346,North Fork Little Pudding River,CREEK,ACT,60-494,aa5b7dce-4b07-42b8-a15d-e10fe94c2c5d,1,31.93681252
3977,38353,38347,North Fork Little Pudding River,CREEK,ACT,60-494,8f3fa1f6-2322-4ed8-bc0e-fe402817afe7,1,32.48701013
3978,38340,38349,North Fork Little Pudding River,CREEK,ACT,60-494,023f7099-adb7-46f9-ae23-f597d12d68fd,1,70.03598091
3979,38356,38348,North Fork Little Pudding River,CREEK,ACT,60-494,c3581fab-1708-419e-943f-6b3985d45047,1,70.5707552
3980,38350,38342,North Fork Little Pudding River,CREEK,REM,63-494,67446130-102a-452b-a820-a7086bbdc52c,1,827.2413648
3981,191755,191760,North Fork Little Pudding River,CREEKEPH,ACT,60-492,4e4e896c-b9ad-496f-93b0-b00df6829c0d,1,100.1656705
3982,191760,191761,North Fork Little Pudding River,CREEKEPH,ACT,60-492,306633c2-8077-4ba8-906c-a8aa14b7ed43,1,9.400891146
3983,191761,191756,North Fork Little Pudding River,CREEKEPH,ACT,60-492,8e34e321-2bea-490a-bd87-6150ad3fff81,1,14.50498111
3984,191756,191757,North Fork Little Pudding River,CREEKEPH,ACT,60-492,fcaf5b7a-bf78-46a6-ad88-4bc1dc214579,1,17.39587181
3985,191757,191758,North Fork Little Pudding River,CREEKEPH,ACT,60-492,880ad291-2ea3-49f4-bcf3-b7cd41a39d36,1,42.79020124
3986,191758,191759,North Fork Little Pudding River,CREEKEPH,ACT,60-492,a3cf70db-d678-48c7-8693-bdbcce11a9eb,1,9.503832321
3987,81040,81041,North Fork Little Pudding River,CREEK,ACT,60-494,66fec8ea-e44c-4656-9b9c-1144b902812a,1,78.60584865
3988,191762,191763,North Fork Little Pudding River,CREEKEPH,ACT,63-494,58c56858-775a-49b2-9e85-f8c0147512b6,1,13.01566188
3989,38167,37243,North Fork Little Pudding River,CREEK,ACT,63-496,11df383e-8e09-48a4-b382-26dd0b83a92d,1,115.6741972
3990,37243,191764,North Fork Little Pudding River,CREEK,ACT,66-500,f71299c7-c596-4e39-a514-f2a13460a035,1,175.1295361
3991,191764,191765,North Fork Little Pudding River,CREEK,ACT,66-500,f202333e-51d3-46c5-a5f9-7a1147fea5b7,1,34.48788651
3992,191765,191766,North Fork Little Pudding River,CREEK,ACT,66-500,c50b1a55-f742-40ac-8523-e6a17aff5d4f,1,97.46632771
3993,191766,191767,North Fork Little Pudding River,CREEK,ACT,66-500,ffc952ef-69e0-42da-ae1f-335aa35758da,1,82.08429855
3994,191767,191768,North Fork Little Pudding River,CREEK,ACT,66-500,2b6d345b-8d67-42ef-9acf-480e749b62f5,1,541.0548554
3995,191768,191769,North Fork Little Pudding River,CREEK,ACT,66-500,b283ae6b-1844-4179-abd5-06ac2a8678c6,1,48.70280499
3996,191769,191770,North Fork Little Pudding River,CREEK,ACT,66-500,499a23ec-efa0-4114-9262-e9907eb7f2b8,1,316.1683642
3997,191770,191771,North Fork Little Pudding River,CREEK,ACT,66-500,1c1ca094-63be-485e-b5fc-5c4452e3529b,1,34.81848101
3998,191771,191772,North Fork Little Pudding River,CREEK,ACT,66-500,4e978b20-ea7c-479f-b346-ba12d33d5d2f,1,428.5828409
3999,191772,191773,North Fork Little Pudding River,CREEK,ACT,66-500,76e0a3af-cc4e-4cde-99d0-e46a4416394f,1,35.48509499
4000,191773,191774,North Fork Little Pudding River,CREEK,ACT,66-500,8cb63ad9-0608-4759-92c9-31a858ab168b,1,553.6144671
4001,191774,191775,North Fork Little Pudding River,CREEK,ACT,66-500,3b1e621e-7304-4736-a3ed-cc8497ba50de,1,45.41274048
4002,191775,191776,North Fork Little Pudding River,CREEK,ACT,66-500,f2f4d564-3659-4ed1-9c8c-3d507e18148f,1,332.6390081
4003,191776,191777,North Fork Little Pudding River,CREEK,ACT,66-500,c346726e-7582-4327-9208-a8258c6d0e1c,1,23.88464843
4004,191777,191778,North Fork Little Pudding River,CREEK,ACT,66-500,3b74a877-8493-408b-a1fb-87ef99e5932e,1,1339.459341
4005,191735,57657,West Fork Little Pudding River,CREEK,ACT,63-486,42242b8c-5615-4e8a-86a2-890067a5cfa8,1,1599.900605
4006,57988,37021,West Fork Little Pudding River,CREEK,ACT,63-488,23c8c3ed-e46b-46d1-956d-063ce968abbd,1,123.0398257
4007,191737,100850,West Fork Little Pudding River,CREEK,ACT,63-488,bbd3a3a9-ae78-4e3c-8b22-8d1af25fae03,1,1098.513656
4008,191783,68901,North Fork Little Pudding River,CREEK,ACT,66-500,b3ebc2a9-d977-4c2f-aa43-4f25e88a1d00,1,10656.90567
4009,191759,68902,North Fork Little Pudding River,CREEKEPH,ACT,60-492,822d0820-d52c-472c-ab45-dc79e4d48efd,1,45.82883615
4011,81037,38167,North Fork Little Pudding River,CREEKEPH,ACT,63-496,eb87a0fc-7174-47e9-b707-5f11f3d35a79,1,147.4218794
4012,191763,81038,North Fork Little Pudding River,CREEKEPH,ACT,63-494,1e481ec9-f9b8-4ae6-88a0-c6b22f9dd6f0,1,404.4408217
4013,81041,81039,North Fork Little Pudding River,CREEK,ACT,60-494,b06a9cbf-c818-4455-9ac5-3d11cb98869d,1,12.90640135
4014,38281,81039,North Fork Little Pudding River,CREEK,ACT,60-494,dfbc8ec7-8e88-47f5-a278-c09c7541e6e3,1,11.55389543
4015,81346,81040,North Fork Little Pudding River,CREEK,ACT,60-494,4ba80eb7-ac5f-4955-9e25-46059c9c82e5,1,12.12138459
4016,68902,630,North Fork Little Pudding River,CREEK,ACT,60-492,4e61f80a-fcec-4ffd-8151-88808e5d8565,1,146.2896034
4017,635,81346,North Fork Little Pudding River,CREEK,ACT,60-494,6cb7332a-845b-4782-a020-147563e85f35,1,1141.120222
4018,38344,38436,North Fork Little Pudding River,CREEKEPH,ACT,60-494,eba16474-65ae-4c0e-bcc8-0da671ce3c59,1,138.4355007
4019,38436,38356,North Fork Little Pudding River,CREEKEPH,ACT,60-494,707a8248-b67f-4f18-b18c-9ec2f6fc9320,1,10.29279127
4020,38348,38434,North Fork Little Pudding River,CREEKEPH,ACT,63-494,a01ddebe-ec7b-43a5-abcd-5c6d963c5df6,1,7.409542168
4021,38349,38434,North Fork Little Pudding River,CREEKEPH,ACT,60-494,3d980d9d-6b99-4576-aa34-484424738dfc,1,13.39034557
4022,81038,81037,North Fork Little Pudding River,CREEKEPH,ACT,63-496,2943086d-ae74-4757-acf5-b14cb68280ea,1,1375.78013
4023,55092,191743,Davidson Creek (Trib. West Fork Little Pudding R.),CREEK,ACT,66-460,e9e55c76-e4e1-49cf-bb0b-1651a9ada50a,1,17.12962618
4024,100856,100857,West Fork Little Pudding River,CREEK,ACT,63-490,b00b6983-e80b-447d-b554-23e696181d47,1,413.7345792
4025,191739,191740,West Fork Little Pudding River,CREEK,ACT,63-490,7966c8bd-358f-4328-b624-389b06e3f6dc,1,547.3048098
4026,191741,191742,West Fork Little Pudding River,CREEK,ACT,66-490,1bf24895-c51d-44f6-92b0-de52a9be9578,1,6789.014606
4027,57653,57654,West Fork Little Pudding River,CREEK,ACT,63-484,a3cad4a9-8253-4285-99c2-b9a43551fd99,1,101.678771
4028,57655,57656,West Fork Little Pudding River,CREEK,ACT,63-484,22632e62-dfc1-4898-966a-117285fa0a7b,1,133.0884982
4029,57656,191453,West Fork Little Pudding River,CREEK,ACT,63-486,03dfed70-d646-4e95-a8e5-d0f73f9ef595,1,406.9701028
4030,191453,191454,West Fork Little Pudding River,CREEK,ACT,63-486,fe3d2ed8-8bcf-41be-9c9b-bf7b0b4636a4,1,29.3153197
4031,191454,191455,West Fork Little Pudding River,CREEK,ACT,63-486,8589996b-eb2b-41fc-8006-7e5724cefe00,1,568.5524566
4032,191455,191456,West Fork Little Pudding River,CREEK,ACT,63-486,690455d4-1014-4c25-88a4-2dfbbf5bfed7,1,16.1245155
4033,191456,191457,West Fork Little Pudding River,CREEK,ACT,63-486,13e081ee-8c7f-4bbe-9cf6-7bb65dfd2b09,1,414.1354851
4034,191457,191732,West Fork Little Pudding River,CREEK,ACT,63-486,4295a788-5574-4ed3-bb85-7aa12bb3e526,1,18.59841749
4035,191732,191731,West Fork Little Pudding River,CREEK,ACT,63-486,b3f252b0-cf61-4b2b-94b8-4ca83d645697,1,75.64405636
4036,191731,191733,West Fork Little Pudding River,CREEK,ACT,63-486,a1e0a067-6c2d-4fb9-9e66-6dfb6facf196,1,17.6719497
4037,191733,191734,West Fork Little Pudding River,CREEK,ACT,63-486,6a7c3d32-8d6b-46db-bc48-3e6f243e2889,1,641.6986301
4038,191734,191735,West Fork Little Pudding River,CREEK,ACT,63-486,fa728332-4f16-4ec5-9e14-a3446a88f7b6,1,26.05754011
4039,57657,57658,West Fork Little Pudding River,CREEK,ACT,63-488,24ff00fb-8b19-487b-b000-8ab5c75e8d9c,1,22.81701798
4040,57989,57988,West Fork Little Pudding River,CREEK,ACT,63-488,7aee950c-3d9c-487a-9813-758821c2cc20,1,40.05705617
4041,37021,37945,West Fork Little Pudding River,CREEK,ACT,63-488,4ed596df-7c0a-4e65-9466-fd264cd476cc,1,57.41618565
4042,37945,191736,West Fork Little Pudding River,CREEK,ACT,63-488,91c5ba1c-dd7f-4630-af43-3a8a05637c9d,1,547.5015094
4043,191736,191737,West Fork Little Pudding River,CREEK,ACT,63-488,80817fe8-ec21-41a0-b638-fe7bc935abf9,1,13.09101454
4044,100851,100852,Trib. West Fork Little Pudding River,CREEK,ACT,63-490,3b9b2571-dac8-402f-b691-7b5fc02c86b8,1,84.01525248
4045,100850,100856,West Fork Little Pudding River,CREEK,ACT,63-490,f118626b-686b-439f-bfdf-f6fc0aa9e958,1,27.25161976
4046,100857,100858,West Fork Little Pudding River,CREEK,ACT,63-490,62c9ff0a-c779-419e-8e6d-32a18210ef22,1,29.09844522
4047,100858,191738,West Fork Little Pudding River,CREEK,ACT,63-490,5362d029-1dc4-44d1-b3ed-52adac1a4353,1,251.6147163
4048,191738,191739,West Fork Little Pudding River,CREEK,ACT,63-490,f50cb0f6-63ea-4219-bb70-8aaa05c943f9,1,41.68259789
